fileName,title,description,ms.service,realPath,fileLocation,URL
aog-virtual-machines-temporary-disk-instruction," ""关于 Azure 虚拟机的临时磁盘的说明"""," ""关于 Azure 虚拟机的临时磁盘的说明""", virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-temporary-disk-instruction.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-temporary-disk-instruction.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/aog-virtual-machines-temporary-disk-instruction/
aog-virtual-machines-troubleshoot-change-static-ip, 虚拟机配置静态 IP 以后无法连接的解决办法, 介绍如何解决虚拟机配置静态 IP 以后无法连接的问题, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-troubleshoot-change-static-ip.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\aog-virtual-machines-troubleshoot-change-static-ip.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/aog-virtual-machines-troubleshoot-change-static-ip/
aog-virtual-machines-docker-based-afs, 创建基于 AFS 的 Docker 容器卷, 创建基于 AFS 的 Docker 容器卷, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-docker-based-afs.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-docker-based-afs.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-docker-based-afs/
aog-virtual-machines-docker-manage-vm, 使用 docker-machine 管理 Azure 容器虚拟机, 如何使用 docker-machine 管理 Azure 容器虚拟机, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-docker-manage-vm.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-docker-manage-vm.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-docker-manage-vm/
aog-virtual-machines-howto-lb-corosync-pacemaker-linux-ha," 使用 Load Balancer,Corosync,Pacemaker 搭建 Linux 高可用集群", 使用 LB-corosync-pacemaker 搭建 Linux 高可用集群的详细步骤与测试, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-howto-lb-corosync-pacemaker-linux-ha.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-howto-lb-corosync-pacemaker-linux-ha.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-howto-lb-corosync-pacemaker-linux-ha/
aog-virtual-machines-linux-add-process-limit, 修改 Linux VM 中单个用户最大进程数的限制, 修改 Linux VM 中单个用户最大进程数的限制, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-add-process-limit.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-add-process-limit.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-add-process-limit/
aog-virtual-machines-linux-centos-update-integration-service, 如何在 CentOS 上安装或更新 Linux Integration Service, 如何在 CentOS 上安装或更新 Linux Integration Service, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-centos-update-integration-service.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-centos-update-integration-service.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-centos-update-integration-service/
aog-virtual-machines-linux-classic-howto-start-role-with-java-rest-api, Java 调用 Rest api 设置经典 Linux 虚拟机的实例启停, 如何使用 Java 调用 Rest api 设置经典 Linux 虚拟机的实例启停, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-classic-howto-start-role-with-java-rest-api.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-classic-howto-start-role-with-java-rest-api.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-classic-howto-start-role-with-java-rest-api/
aog-virtual-machines-linux-container-service-deploy-kubernetes-via-acs-engine," ""使用 acs-engine 部署 Kubernetes 集群"""," ""使用 acs-engine 部署 Kubernetes 集群""", multiple,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-container-service-deploy-kubernetes-via-acs-engine.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-container-service-deploy-kubernetes-via-acs-engine.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-container-service-deploy-kubernetes-via-acs-engine/
aog-virtual-machines-linux-deploy-cloud-foundry-manual, 使用 Azure CLI 在 Azure China Cloud 云平台上手动部署一套 Cloud Foundry, 这篇文章将介绍如何使用 Azure CLI 在 Azure China Cloud 云平台上手动部署一套 Cloud Foundry, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-deploy-cloud-foundry-manual.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-deploy-cloud-foundry-manual.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-deploy-cloud-foundry-manual/
aog-virtual-machines-linux-disk-encryption-faq, Azure Linux 虚拟机磁盘加密问题排查指南, Azure Linux 虚拟机磁盘加密问题排查指南, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-disk-encryption-faq.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-disk-encryption-faq.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-disk-encryption-faq/
aog-virtual-machines-linux-howto-configure-clamav-to-scan-virus," ""如何在 Linux 环境下安装配置 ClamAV 进行病毒扫描"""," ""如何在 Linux 环境下安装配置 ClamAV 进行病毒扫描""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-configure-clamav-to-scan-virus.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-configure-clamav-to-scan-virus.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-configure-clamav-to-scan-virus/
aog-virtual-machines-linux-howto-configure-gnome-vnc, Linux 虚拟机中配置 GNOME + VNC, 以 CentOS 为例讲述 Linux 虚拟机中配置 GNOME + VNC, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-configure-gnome-vnc.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-configure-gnome-vnc.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-configure-gnome-vnc/
aog-virtual-machines-linux-howto-enable-lad, 如何为运行的 ARM Linux 启用 LAD2.3 版本的诊断扩展, 如何为运行的 ARM Linux 启用 LAD2.3 版本的诊断扩展, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-enable-lad.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-enable-lad.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-enable-lad/
aog-virtual-machines-linux-howto-expand-root-file-system-base-on-lvm," ""如何为基于 LVM 的 Linux 扩展根文件系统"""," ""如何为基于 LVM 的 Linux 扩展根文件系统""", virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-expand-root-file-system-base-on-lvm.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-expand-root-file-system-base-on-lvm.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-expand-root-file-system-base-on-lvm/
aog-virtual-machines-linux-howto-manage-multi-nic-traffic-flow," ""如何管理和控制多网卡 Linux 虚拟机的流量走向"""," ""如何管理和控制多网卡 Linux 虚拟机的流量走向""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-manage-multi-nic-traffic-flow.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-manage-multi-nic-traffic-flow.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-manage-multi-nic-traffic-flow/
aog-virtual-machines-linux-howto-optimize-premium-storage, 在 Linux 中使用 Azure Premium 存储的基本优化指南, 在 Linux 中使用 Azure Premium 存储的基本优化指南, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-optimize-premium-storage.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-howto-optimize-premium-storage.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-howto-optimize-premium-storage/
aog-virtual-machines-Linux-hugepage-configure," ""Linux 系统如何进行大页面配置"""," ""Linux 系统如何进行大页面配置""", virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-Linux-hugepage-configure.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-Linux-hugepage-configure.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-Linux-hugepage-configure/
aog-virtual-machines-linux-qa-ambari-server-alerts," ""Ambari Server Alert 的故障排查"""," ""Ambari Server Alert 的故障排查""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-ambari-server-alerts.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-ambari-server-alerts.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-qa-ambari-server-alerts/
aog-virtual-machines-linux-qa-diagnostics-error-due-to-chinese-charset," ""Linux 配置中文字符集导致诊断设置无法正常工作的问题解决"""," ""Linux 配置中文字符集导致诊断设置无法正常工作的问题解决""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-diagnostics-error-due-to-chinese-charset.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-diagnostics-error-due-to-chinese-charset.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-qa-diagnostics-error-due-to-chinese-charset/
aog-virtual-machines-linux-qa-disk-name-inconsistent, 如何解决 Linux 虚拟机磁盘设备名不一致的问题, 如何解决 Linux 虚拟机磁盘设备名不一致的问题, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-disk-name-inconsistent.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-disk-name-inconsistent.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-qa-disk-name-inconsistent/
aog-virtual-machines-linux-qa-via-diagnostics-log," ""Linux 启动诊断日志协助定位虚拟机启动或重启问题"""," ""Linux 启动诊断日志协助定位虚拟机启动或重启问题""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-via-diagnostics-log.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-qa-via-diagnostics-log.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-qa-via-diagnostics-log/
aog-virtual-machines-linux-raid-troubleshot, Azure Linux 虚机上配置 RAID 的常见问题及解决方案," 独立硬盘冗余阵列（RAID, Redundant Array of Independent Disks），简称磁盘阵列。能增强数据集成度，增强容错功能，增加处理量或容量。", virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-raid-troubleshot.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-raid-troubleshot.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-raid-troubleshot/
aog-virtual-machines-linux-scenarios-unable-to-remote, Azure linux虚拟机常见导致无法远程的操作, 对Azure虚拟机的一些操作可能会导致无法远程连接，本文罗列了些常见的场景。, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-scenarios-unable-to-remote.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-scenarios-unable-to-remote.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-scenarios-unable-to-remote/
aog-virtual-machines-linux-security-audit, Linux 虚拟机的安全审计, Linux 虚拟机的安全审计, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-security-audit.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-security-audit.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-security-audit/
aog-virtual-machines-linux-security-reinforce, Linux 虚拟机的安全加固, Linux 虚拟机的安全加固, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-security-reinforce.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-security-reinforce.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-security-reinforce/
aog-virtual-machines-linux-ssh-two-factor-authentication, Linux 虚拟机的 SSH 双重登录认证, Linux 虚拟机的 SSH 双重登录认证, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ssh-two-factor-authentication.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ssh-two-factor-authentication.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-ssh-two-factor-authentication/
aog-virtual-machines-linux-ubuntu-howto-upgrade-kernel," ""如何升级 Ubuntu 内核"""," ""如何升级 Ubuntu 内核""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ubuntu-howto-upgrade-kernel.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ubuntu-howto-upgrade-kernel.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-ubuntu-howto-upgrade-kernel/
aog-virtual-machines-linux-ubuntu-qa-solve-chinese-charset-error," ""如何处理 Ubuntu 14.04 虚拟机使用 Azure 文件存储时出现中文乱码的问题"""," ""如何处理 Ubuntu 14.04 虚拟机使用 Azure 文件存储时出现中文乱码的问题""", virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ubuntu-qa-solve-chinese-charset-error.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-linux-ubuntu-qa-solve-chinese-charset-error.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-linux-ubuntu-qa-solve-chinese-charset-error/
aog-virtual-machines-qa-attach-and-separate-disk-frequently-cause-recognition-error, 如何解决虚拟机频繁分离和附加磁盘导致的识别错误, 如何解决 Linux（CentOS 6.5）频繁分离和附加磁盘导致识别错误的现象, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-attach-and-separate-disk-frequently-cause-recognition-error.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-attach-and-separate-disk-frequently-cause-recognition-error.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-qa-attach-and-separate-disk-frequently-cause-recognition-error/
aog-virtual-machines-qa-linux-core-boot-error, Linux 内核超时导致虚拟机无法正常启动, Linux 内核超时导致虚拟机无法正常启动。, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-core-boot-error.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-core-boot-error.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-qa-linux-core-boot-error/
aog-virtual-machines-qa-linux-root-file-system-extension, 如何在 Linux 虚拟机上扩展根文件系统, 如何在 Linux 虚拟机上扩展根文件系统, virtual-machines-linux,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-root-file-system-extension.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-root-file-system-extension.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-qa-linux-root-file-system-extension/
aog-virtual-machines-qa-linux-visual-network-adaper-error, Linux 虚拟机虚拟网卡问题导致无法连接问题, Linux 虚拟机虚拟网卡问题导致无法连接问题。, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-visual-network-adaper-error.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-qa-linux-visual-network-adaper-error.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-qa-linux-visual-network-adaper-error/
aog-virtual-machines-ssh-certificate-thumbprint, Azure 经典模式中虚拟机证书指纹的生成和作用, Azure 经典模式中虚拟机证书指纹的生成和作用, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-ssh-certificate-thumbprint.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-ssh-certificate-thumbprint.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-ssh-certificate-thumbprint/
aog-virtual-machines-troubleshoot-restart, '文件系统损坏导致虚拟机无法正常启动的问题及解决方法', '文件系统损坏导致虚拟机无法正常启动的问题及解决方法', virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-troubleshoot-restart.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-troubleshoot-restart.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-troubleshoot-restart/
aog-virtual-machines-troubleshoot-ssh-remote-fail, SSH 无法启动的原因分析及解决方法, 本文介绍 SSH 无法启动的原因分析及解决方法, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-troubleshoot-ssh-remote-fail.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-troubleshoot-ssh-remote-fail.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-troubleshoot-ssh-remote-fail/
aog-virtual-machines-ubuntu-remote-desktop, 远程桌面到 Ubuntu 虚拟机, 介绍如何远程桌面到 Ubuntu 虚拟机, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-ubuntu-remote-desktop.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\linux\aog-virtual-machines-ubuntu-remote-desktop.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/linux/aog-virtual-machines-ubuntu-remote-desktop/
aog-virtual-machines-howto-activate-dsa, 如何激活 Trend Micro Deep Sercurity for Azure, 如何激活使用趋势科技的 DSA, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-activate-dsa.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-activate-dsa.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-howto-activate-dsa/
aog-virtual-machines-howto-batch-config-anti-malware, 为订阅内虚拟机批量安装并配置 Microsoft Anti-Malware 扩展, 为订阅内虚拟机批量安装并配置 Microsoft Anti-Malware 扩展, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-batch-config-anti-malware.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-batch-config-anti-malware.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-howto-batch-config-anti-malware/
aog-virtual-machines-howto-configure-antimalware, Azure 虚拟机如何配置 AntiMalware, 本文仅演示通过 PowerShell 方式安装并配置 AntiMalware 的过程, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-configure-antimalware.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-configure-antimalware.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-howto-configure-antimalware/
aog-virtual-machines-howto-disk-striping, 如何在 Azure 虚拟机里配置条带化, 在 Windows Server 2012 R2 Datacenter 中配置条带化, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-disk-striping.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-howto-disk-striping.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-howto-disk-striping/
aog-virtual-machines-qa-regedit-modification-unlock-user, 如何通过修改注册表的方式解锁被锁定的用户, 通过修改注册表的方式修复意外操作导致用户的锁定, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-qa-regedit-modification-unlock-user.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-qa-regedit-modification-unlock-user.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-qa-regedit-modification-unlock-user/
aog-virtual-machines-qa-windows-cannot-rdp-cer-cause, Windows RDP 证书问题导致无法远程了连接解决方案, Windows RDP 证书问题导致无法远程了连接解决方案, virtual-machines-windows,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-qa-windows-cannot-rdp-cer-cause.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-qa-windows-cannot-rdp-cer-cause.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-qa-windows-cannot-rdp-cer-cause/
aog-virtual-machines-quickly-build-ftps-server, Azure 中快速搭建 FTPS 服务, Azure 中快速搭建 FTPS 服务, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-quickly-build-ftps-server.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-quickly-build-ftps-server.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-quickly-build-ftps-server/
aog-virtual-machines-windows-configure-file-server-failover-cluster, 在 Azure 虚拟机上配置一般用途文件服务器故障转移群集, 在 Azure 虚拟机上配置一般用途文件服务器故障转移群集, virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-configure-file-server-failover-cluster.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-configure-file-server-failover-cluster.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-windows-configure-file-server-failover-cluster/
aog-virtual-machines-windows-howto-build-s2s-vpn-to-support-bgp-protocol," ""如何使用 Windows Server 2016 与 Azure 搭建 S2S VPN 并支持 BGP 协议"""," ""如何使用 Windows Server 2016 与 Azure 搭建 S2S VPN 并支持 BGP 协议""", virtual-machines-windows,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-howto-build-s2s-vpn-to-support-bgp-protocol.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-howto-build-s2s-vpn-to-support-bgp-protocol.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-windows-howto-build-s2s-vpn-to-support-bgp-protocol/
aog-virtual-machines-windows-howto-disk-striping-with-storage-spaces-via-powershell," ""使用 PowerShell 创建 Storage Spaces 条带化虚拟机数据磁盘"""," ""使用 PowerShell 创建 Storage Spaces 条带化虚拟机数据磁盘""", virtual-machines,az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-howto-disk-striping-with-storage-spaces-via-powershell.md,D:\GitHub\acnContent\az-docs-pr.zh-cn\others\azure-operations-guide\virtual-machines\windows\aog-virtual-machines-windows-howto-disk-striping-with-storage-spaces-via-powershell.md,https://docs.azure.cn/zh-cn/articles/azure-operations-guide/virtual-machines/windows/aog-virtual-machines-windows-howto-disk-striping-with-storage-spaces-via-powershell/
